id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,themes
oth466_aor_tr,Return On Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,135,463,1.1,[]
oth466_bs_acconts_pay,Accounts Payable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,102,276,1.1,[]
oth466_bs_accr_exp_xpayr_q,Other Accrued Expenses,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.325,67,146,1.1,[]
oth466_bs_accr_payr,Other Accrued Expenses,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8107,33,41,1.1,[]
oth466_bs_accrued_income_taxes,Income Tax Payable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,99,209,1.1,[]
oth466_bs_accum_depr,Accumulated Depreciation,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,63,174,1.1,[]
oth466_bs_allow_doubtful_acc_rec,Allowance For Doubtful Accounts,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,66,117,1.1,[]
oth466_bs_assets_curr_oth_q,Other Current Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,66,124,1.1,[]
oth466_bs_assets_curr_q,Total Current Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,74,149,1.1,[]
oth466_bs_assets_intl,Assets - International,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.352,28,51,1.1,[]
oth466_bs_assets_oth,Other Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,64,138,1.1,[]
oth466_bs_assets_oth_intang_q,Other Assets (incl. Intangibles),other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,46,73,1.1,[]
oth466_bs_assets_oth_q,Other Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9975,51,65,1.1,[]
oth466_bs_assets_oth_tang,Other Assets (incl. Tangibles),other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.769,55,88,1.1,[]
oth466_bs_assets_oth_tot,"Other Long-Term Assets, Total",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,53,109,1.1,[]
oth466_bs_assets_oth_tot_q,"Other Long-term Assets, Total",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,55,123,1.1,[]
oth466_bs_assets_tot,Total Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,77,221,1.1,[]
oth466_bs_assets_tot_q,Total Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,56,165,1.1,[]
oth466_bs_bdebt_q,Bad Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6744,54,96,1.1,[]
oth466_bs_bps_tang_q,Tangible Book Value per Share,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,79,201,1.1,[]
oth466_bs_bv_tang,Tangible Book Value,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,56,110,1.1,[]
oth466_bs_cap_surp,Capital Surplus,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,66,153,1.1,[]
oth466_bs_cash_equiv_q,Cash and equivalents,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,83,520,1.1,[]
oth466_bs_cash_only_q,Net Cash,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,65,151,1.1,[]
oth466_bs_cash_st_invest,Cash & Short-Term Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,75,253,1.1,[]
oth466_bs_cash_st_q,Cash & Short-Term Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,28,53,1.1,[]
oth466_bs_com_eq_apic_q,Additional Paid-In Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9919,55,179,1.1,[]
oth466_bs_com_eq_for_exch_q,Unrealized Foreign Exchange Gain/Loss,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4477,12,12,1.1,[]
oth466_bs_com_eq_par_q,Common Stock Par/Carry Value,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,65,187,1.1,[]
oth466_bs_com_eq_retain_earn_q,Retained Earnings,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9255,31,44,1.1,[]
oth466_bs_common_eq,Common Equity,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,44,108,1.1,[]
oth466_bs_common_eqt_tot,Common Equity - Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,67,226,1.1,[]
oth466_bs_common_stk,Common Stock,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,55,123,1.1,[]
oth466_bs_curr_asset_tot,Current Assets - Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,48,198,1.1,[]
oth466_bs_curr_assets_oth,Current Assets - Other,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9312,57,95,1.1,[]
oth466_bs_curr_liab_oth,Other Current Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,70,193,1.1,[]
oth466_bs_curr_liab_tot,Total Current Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,40,85,1.1,[]
oth466_bs_curr_por_lt_debt,Current Portion of Long-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,51,121,1.1,[]
oth466_bs_debt_lt_curr_q,Current Portion of Long-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7294,44,149,1.1,[]
oth466_bs_debt_lt_net,"Long-Term Debt, Net",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9152,31,38,1.1,[]
oth466_bs_debt_lt_q,Long-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8661,38,64,1.1,[]
oth466_bs_debt_lt_tot,"Long-Term Debt, Total",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9587,41,57,1.1,[]
oth466_bs_debt_lt_xcap_q,LT Debt excl Capital Lease Obligations,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8664,24,42,1.1,[]
oth466_bs_debt_net,Net Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,48,133,1.1,[]
oth466_bs_debt_notes_bonds_tot,"Total Long-Term Debt, Supplemental",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7058,32,49,1.1,[]
oth466_bs_debt_q,Total Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,46,118,1.1,[]
oth466_bs_debt_st,Short-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,63,141,1.1,[]
oth466_bs_debt_st_curr_port,Long-Term Debt Maturing Within 1 Year,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8249,41,75,1.1,[]
oth466_bs_debt_st_lt_tot,Short Term Debt & Current Portion of Long-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,54,124,1.1,[]
oth466_bs_debt_st_q,Short-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9808,47,90,1.1,[]
oth466_bs_debt_st_x_curr_port_q,Short-Term Debt,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9076,56,92,1.1,[]
oth466_bs_defer_rev_curr,Deferred Revenue - Current,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7286,59,153,1.1,[]
oth466_bs_dfd_revenue_lt_q,Deferred Revenue - Long Term,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.2924,7,11,1.1,[]
oth466_bs_dfd_revenue_q,Deferred Revenue - Current,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7054,128,449,1.1,[]
oth466_bs_dfd_tax_as_q,Deferred Income Tax - Current Asset,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.2996,6,7,1.1,[]
oth466_bs_dfd_tax_assets_lt,Deferred Income Tax Long-Term Asset,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9711,37,71,1.1,[]
oth466_bs_dfd_tax_assets_st,Deferred Income Tax - Current Asset,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3398,3,4,1.1,[]
oth466_bs_dfd_tax_cr_q,Deferred Tax Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7408,50,104,1.1,[]
oth466_bs_dfd_tax_db_q,Deferred Tax Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,52,84,1.1,[]
oth466_bs_dfd_tax_itc_q,Deferred Taxes and Investment Tax Credit,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9247,18,27,1.1,[]
oth466_bs_dfd_tax_q,Deferred Taxes,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,37,67,1.1,[]
oth466_bs_disclosed_intangibles,Intangible Assets - Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,49,117,1.1,[]
oth466_bs_eq_tot,Total Equity & Minority Interest,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,50,129,1.1,[]
oth466_bs_eq_tot_q,Total Equity,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,30,43,1.1,[]
oth466_bs_goodwill_q,Goodwill - Net,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4694,29,59,1.1,[]
oth466_bs_gw_net,Goodwill - Net Of Accumulated Amortization,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6485,45,75,1.1,[]
oth466_bs_gw_net_q,Net Goodwill,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.5544,23,26,1.1,[]
oth466_bs_int_pay,Interest Payable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4286,4,4,1.1,[]
oth466_bs_intang_oth,Net Other Intangibles,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8409,67,138,1.1,[]
oth466_bs_intang_oth_amort_q,Total Intangible Other Assets - Accumulated Amortization,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6058,34,45,1.1,[]
oth466_bs_intang_oth_gross_q,Total Intangible Other Assets - Gross,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4802,15,21,1.1,[]
oth466_bs_intang_oth_q,Net Other Intangibles,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9537,61,130,1.1,[]
oth466_bs_intang_q,Total Intangible Other Assets - Net,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,62,191,1.1,[]
oth466_bs_inv_total_q,Total Inventory,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,53,110,1.1,[]
oth466_bs_inven_matl,Inventories - Raw Materials,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8736,44,76,1.1,[]
oth466_bs_inven_prog_paymt,Inventories - Progress Payments & Other,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.5113,17,20,1.1,[]
oth466_bs_invest_aff_q,LT Investment - Affiliate Companies,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8301,28,44,1.1,[]
oth466_bs_invest_cap,Invested Capital Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,48,93,1.1,[]
oth466_bs_invest_cap_q,Total Capital,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9827,45,75,1.1,[]
oth466_bs_invest_lt_q,Long-Term Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9233,32,62,1.1,[]
oth466_bs_invest_oth_q,Other Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.5148,20,26,1.1,[]
oth466_bs_invest_q,Investments - Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3093,4,5,1.1,[]
oth466_bs_invest_re,Real Estate Assets Acquired By A Bank,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3377,8,11,1.1,[]
oth466_bs_invest_st_q,Short-Term Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6216,42,66,1.1,[]
oth466_bs_invest_st_tot,Short-term Investments,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7855,38,67,1.1,[]
oth466_bs_invt_tot,Total Inventory,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,53,140,1.1,[]
oth466_bs_lease_pay_due_3,Operating Lease Payments Due In Year 3,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.2684,22,26,1.1,[]
oth466_bs_liab_oth_tot,"Other Liabilities, Total",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,39,105,1.1,[]
oth466_bs_liab_shh_eq_tot,Total Liabilities & Shareholders' Equity,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,31,41,1.1,[]
oth466_bs_liab_tot,Total Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,37,83,1.1,[]
oth466_bs_liabs_curr_oth_q,"Other Current liabilities, Total",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,42,64,1.1,[]
oth466_bs_liabs_curr_q,Total Current Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,42,88,1.1,[]
oth466_bs_liabs_oth_xdfd_rev_q,Other Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9381,51,71,1.1,[]
oth466_bs_liabs_tot_q,Total Liabilities,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,34,47,1.1,[]
oth466_bs_liabs_xmin_int_accum_q,Liabilities (excl. Minority Interest),other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9903,59,140,1.1,[]
oth466_bs_lt_debt_mature_2,Long-Term Debt Maturing In Year 2,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3558,5,7,1.1,[]
oth466_bs_lt_debt_mature_3,Long Term Debt Maturing In Year 3,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3423,7,10,1.1,[]
oth466_bs_lt_debt_mature_4,Long Term Debt Maturing In Year 4,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3163,5,6,1.1,[]
oth466_bs_lt_debt_mature_5,Long-Term Debt Maturing In Year 5,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.2903,9,12,1.1,[]
oth466_bs_min_int_accum_q,Accumulated Minority Interest - Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9247,46,94,1.1,[]
oth466_bs_minority_noncontrolling_interest,Minority Interest - Total,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.993,47,104,1.1,[]
oth466_bs_notes_receiv_lt,Long-Term Note Receivable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4497,16,21,1.1,[]
oth466_bs_oper_lease_commit_yr1,Operating Lease Payments Due In Year 1,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.516,22,32,1.1,[]
oth466_bs_oper_lease_commit_yr2,Operating Lease Payments Due In Year 2,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3613,17,21,1.1,[]
oth466_bs_par_val,Par Value,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.8773,29,50,1.1,[]
oth466_bs_pay_acct_q,Accounts Payable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,46,78,1.1,[]
oth466_bs_pay_div,Dividends Payable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.3402,9,9,1.1,[]
oth466_bs_pay_tax_q,Income Tax Payable,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,55,96,1.1,[]
oth466_bs_pens_assets_val,Pension - Fair Value Of Plan Assets,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4235,11,26,1.1,[]
oth466_bs_pens_bnfit_retir_post,Pension - Pension & Post-Retirement Benefits,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.5792,16,24,1.1,[]
oth466_bs_pens_funded_status,Pension - Funded Status,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.439,9,14,1.1,[]
oth466_bs_ppe_gross_bldg,Buildings - Gross,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,53,101,1.1,[]
oth466_bs_ppe_gross_constr,"Plant, Property and Equipment at Cost - Construction in Progress",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7952,20,28,1.1,[]
oth466_bs_ppe_gross_constr_q,"Property, Plant, & Equipment - Construction in Progress",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7152,17,22,1.1,[]
oth466_bs_ppe_gross_equip,Machinery/Equipment - Gross,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,41,76,1.1,[]
oth466_bs_ppe_gross_land,Land/Improvements - Gross,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.4807,15,17,1.1,[]
oth466_bs_ppe_gross_q,"Property, Plant, & Equipment - Gross",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.9484,22,30,1.1,[]
oth466_bs_ppe_net_q,"Net Property, Plant & Equipment",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,43,69,1.1,[]
oth466_bs_ppe_tot,"Property/Plant/Equipment, Total - Gross",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,29,41,1.1,[]
oth466_bs_prep_exp,Prepaid Expenses,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.6774,34,47,1.1,[]
oth466_bs_prep_exp_q,Prepaid Expenses,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.7524,54,149,1.1,[]
oth466_bs_pure_retained_earnings,Pure Retained Earnings,other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,23,29,1.1,[]
oth466_bs_re_invest,Total RE Property (Real Estate Investments),other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.2501,22,40,1.1,[]
oth466_bs_receiv_gross,"Accounts receivables, gross",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,41,74,1.1,[]
oth466_bs_receiv_gross_q,"Accounts receivables, gross",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,0.769,32,53,1.1,[]
oth466_bs_receiv_net,"Accounts Receivable - Trade, Net",other466,Aggregated Fundamental Data ,fundamental,Fundamental,fundamental-fundamental-data,Fundamental Data,ASI,1,MINVOL1M,MATRIX,1,36,55,1.1,[]
